TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,AGENT_ID,VENDOR_ID,TXN_DATE_TIME,LOSS_DT,REPORT_DT,CLAIM_AMOUNT,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,fraud_indicator,risk_level
TXN00002181,A00004434,PLC00006715,AGENT00055,,2020-08-27T00:00:00.000Z,2020-08-19,2020-08-22,2000.0,A,Major Loss,Ambulance,1,1,AK,Anchorage,0,0,Low
TXN00002197,A00003754,PLC00005685,AGENT01157,VNDR00488,2020-08-28T00:00:00.000Z,2020-08-13,2020-08-18,4000.0,A,Total Loss,Ambulance,0,1,DC,Washington,16,1,Low
TXN00002213,A00005189,PLC00002016,AGENT00632,,2020-08-30T00:00:00.000Z,2020-08-10,2020-08-15,4000.0,A,Major Loss,None,0,1,AZ,Glendale,0,0,Low
TXN00002242,A00009853,PLC00004991,AGENT01137,,2020-08-31T00:00:00.000Z,2020-08-27,2020-08-28,32000.0,A,Minor Loss,Police,1,0,FL,Panama City Beach,6,0,Medium
TXN00002245,A00007608,PLC00004948,AGENT00302,VNDR00401,2020-08-31T00:00:00.000Z,2020-08-15,2020-08-20,18000.0,A,Total Loss,Ambulance,1,1,CT,Manchester,19,0,Medium
TXN00002252,A00006225,PLC00005323,AGENT00649,VNDR00585,2020-08-31T00:00:00.000Z,2020-08-30,2020-08-30,94000.0,A,Major Loss,None,0,1,MA,Burlington,5,0,High
TXN00002264,A00005951,PLC00004199,AGENT00414,,2020-09-01T00:00:00.000Z,2020-08-23,2020-08-26,5000.0,A,Minor Loss,Police,1,1,FL,Panama City,0,0,Low
TXN00002329,A00005425,PLC00008975,AGENT00390,VNDR00018,2020-09-03T00:00:00.000Z,2020-08-30,2020-08-31,5000.0,A,Minor Loss,Other,1,0,AK,Anchorage,5,0,Low
TXN00002332,A00008976,PLC00005033,AGENT00426,,2020-09-03T00:00:00.000Z,2020-09-02,2020-09-02,10000.0,A,Minor Loss,Police,1,0,AZ,Glendale,17,0,Low
TXN00002333,A00004685,PLC00008528,AGENT00617,VNDR00166,2020-09-03T00:00:00.000Z,2020-08-29,2020-08-30,700.0,A,Minor Loss,None,1,1,TN,Nashville,16,0,Low
TXN00002335,A00005023,PLC00007207,AGENT00823,VNDR00307,2020-09-03T00:00:00.000Z,2020-08-14,2020-08-19,600.0,D,Total Loss,Ambulance,0,1,KY,Louisville,17,1,Low
TXN00002368,A00002951,PLC00009693,AGENT00994,VNDR00555,2020-09-05T00:00:00.000Z,2020-08-29,2020-08-31,3000.0,A,Total Loss,Ambulance,0,1,KY,Louisville,11,1,Low
TXN00002406,A00000945,PLC00008196,AGENT00516,,2020-09-06T00:00:00.000Z,2020-08-18,2020-08-23,19000.0,A,Minor Loss,None,0,1,AL,Montgomery,14,0,Medium
TXN00002417,A00009601,PLC00006781,AGENT00767,,2020-09-07T00:00:00.000Z,2020-08-21,2020-08-26,700.0,D,Major Loss,None,1,0,FL,Panama City,11,0,Low
TXN00002420,A00008275,PLC00009074,AGENT00751,VNDR00369,2020-09-07T00:00:00.000Z,2020-09-01,2020-09-03,500.0,A,Major Loss,Ambulance,1,0,FL,Panama City,21,0,Low
TXN00002426,A00001834,PLC00007087,AGENT00740,VNDR00527,2020-09-07T00:00:00.000Z,2020-09-03,2020-09-04,58000.0,A,Minor Loss,Police,1,1,CA,Paso Robles,8,0,High
TXN00002431,A00007227,PLC00005166,AGENT01134,VNDR00123,2020-09-07T00:00:00.000Z,2020-08-28,2020-08-31,27000.0,A,Minor Loss,Ambulance,0,0,MD,Glen Burnie,6,0,Medium
TXN00002452,A00001405,PLC00009687,AGENT00232,VNDR00416,2020-09-08T00:00:00.000Z,2020-08-19,2020-08-24,600.0,A,Major Loss,Other,0,1,CO,Pueblo,9,0,Low
TXN00002471,A00005301,PLC00003411,AGENT00884,,2020-09-09T00:00:00.000Z,2020-09-02,2020-09-04,2000.0,A,Total Loss,None,1,0,KY,Louisville,22,0,Low
TXN00002524,A00000710,PLC00004713,AGENT00391,,2020-09-11T00:00:00.000Z,2020-08-28,2020-09-02,49000.0,A,Major Loss,Police,1,1,GA,Savannah,0,0,High
TXN00002536,A00007669,PLC00002688,AGENT01086,VNDR00428,2020-09-11T00:00:00.000Z,2020-08-25,2020-08-30,16000.0,A,Major Loss,Other,0,1,CA,San Leandro,9,0,Low
TXN00002545,A00004749,PLC00007436,AGENT00323,VNDR00398,2020-09-12T00:00:00.000Z,2020-09-01,2020-09-06,4000.0,A,Major Loss,Ambulance,0,1,CT,Manchester,5,0,Low
TXN00002561,A00005532,PLC00001164,AGENT00337,,2020-09-12T00:00:00.000Z,2020-08-30,2020-09-04,38000.0,A,Total Loss,Ambulance,1,0,AK,Anchorage,19,1,High
TXN00002568,A00002040,PLC00009537,AGENT01149,,2020-09-12T00:00:00.000Z,2020-09-10,2020-09-10,600.0,A,Minor Loss,Ambulance,1,1,AZ,Glendale,20,0,Low
TXN00002609,A00006402,PLC00003866,AGENT00941,VNDR00535,2020-09-14T00:00:00.000Z,2020-08-29,2020-09-03,6000.0,A,Major Loss,Ambulance,0,1,CO,Arvada,7,0,Low
TXN00002617,A00003606,PLC00001177,AGENT00338,VNDR00355,2020-09-14T00:00:00.000Z,2020-08-29,2020-09-03,37000.0,A,Total Loss,None,0,1,KY,Louisville,0,1,High
TXN00002642,A00006718,PLC00007757,AGENT00510,VNDR00229,2020-09-15T00:00:00.000Z,2020-09-11,2020-09-12,25000.0,A,Total Loss,Police,1,1,CO,Arvada,7,0,Medium
TXN00002670,A00007782,PLC00009399,AGENT00970,,2020-09-16T00:00:00.000Z,2020-09-09,2020-09-11,9000.0,A,Minor Loss,Police,0,0,AZ,Glendale,21,0,Low
TXN00002692,A00005665,PLC00007266,AGENT00119,VNDR00349,2020-09-17T00:00:00.000Z,2020-09-04,2020-09-09,29000.0,A,Total Loss,None,1,1,AR,Fayetteville,2,0,Medium
TXN00002693,A00000729,PLC00005720,AGENT00152,,2020-09-17T00:00:00.000Z,2020-09-04,2020-09-09,28000.0,A,Minor Loss,Ambulance,0,1,VT,Danville,3,0,Medium
TXN00002696,A00000998,PLC00001006,AGENT00313,VNDR00262,2020-09-17T00:00:00.000Z,2020-09-11,2020-09-13,3000.0,A,Total Loss,Ambulance,1,1,MD,Annapolis,14,0,Low
TXN00002700,A00003985,PLC00001162,AGENT00287,VNDR00046,2020-09-17T00:00:00.000Z,2020-09-05,2020-09-10,4000.0,A,Minor Loss,Ambulance,0,1,CA,Fremont,16,0,Low
TXN00002714,A00003870,PLC00005279,AGENT00501,VNDR00108,2020-09-18T00:00:00.000Z,2020-09-10,2020-09-13,15000.0,A,Major Loss,None,1,0,CO,Arvada,9,0,Low
TXN00002724,A00000119,PLC00002438,AGENT00849,VNDR00211,2020-09-18T00:00:00.000Z,2020-09-15,2020-09-15,12000.0,A,Major Loss,Police,0,1,GA,Savannah,9,0,Low
TXN00002726,A00006057,PLC00002014,AGENT00847,VNDR00508,2020-09-18T00:00:00.000Z,2020-09-15,2020-09-15,5000.0,A,Minor Loss,None,1,1,TN,Nashville,13,0,Low
TXN00002801,A00009327,PLC00004457,AGENT00222,VNDR00113,2020-09-21T00:00:00.000Z,2020-09-10,2020-09-15,5000.0,A,Total Loss,Police,1,0,MA,Brookline,1,0,Low
TXN00002828,A00008177,PLC00002787,AGENT00530,VNDR00545,2020-09-23T00:00:00.000Z,2020-09-20,2020-09-20,9000.0,A,Total Loss,None,0,1,AR,Fayetteville,7,1,Low
TXN00002832,A00008835,PLC00002910,AGENT00354,,2020-09-23T00:00:00.000Z,2020-09-14,2020-09-17,2000.0,A,Minor Loss,Police,1,1,FL,Panama City Beach,18,0,Low
TXN00002838,A00008370,PLC00003359,AGENT00631,VNDR00508,2020-09-23T00:00:00.000Z,2020-09-10,2020-09-15,500.0,A,Major Loss,None,1,0,CA,Livermore,0,0,Low
TXN00002866,A00000078,PLC00002821,AGENT00650,VNDR00306,2020-09-24T00:00:00.000Z,2020-09-20,2020-09-21,2000.0,A,Minor Loss,None,1,1,DC,Washington,4,0,Low
TXN00002875,A00006767,PLC00006871,AGENT01168,VNDR00250,2020-09-24T00:00:00.000Z,2020-09-18,2020-09-20,27000.0,A,Total Loss,Other,1,1,MA,Belchertown,13,0,Medium
TXN00002936,A00009973,PLC00003709,AGENT00665,VNDR00486,2020-09-27T00:00:00.000Z,2020-09-12,2020-09-17,32000.0,A,Major Loss,Ambulance,1,0,AL,Montgomery,1,0,Medium
TXN00002959,A00007409,PLC00001826,AGENT00362,VNDR00535,2020-09-28T00:00:00.000Z,2020-09-12,2020-09-17,4000.0,A,Minor Loss,Police,1,0,DC,Washington,6,0,Low
TXN00002973,A00001228,PLC00001304,AGENT00785,VNDR00113,2020-09-29T00:00:00.000Z,2020-09-28,2020-09-28,8000.0,A,Major Loss,Police,1,0,TN,Nashville,14,0,Low
TXN00002982,A00010000,PLC00006657,AGENT01088,VNDR00326,2020-09-29T00:00:00.000Z,2020-09-16,2020-09-21,4000.0,A,Total Loss,Other,1,1,CT,Manchester,10,0,Low
TXN00003034,A00007376,PLC00002073,AGENT00802,VNDR00557,2020-10-02T00:00:00.000Z,2020-09-29,2020-09-29,18000.0,A,Major Loss,Ambulance,0,1,CO,Greeley,3,0,Medium
TXN00003043,A00003153,PLC00009339,AGENT00539,VNDR00546,2020-10-02T00:00:00.000Z,2020-09-19,2020-09-24,2000.0,A,Major Loss,Ambulance,1,1,FL,Mexico Beach,8,0,Low
TXN00003060,A00000096,PLC00002878,AGENT00894,,2020-10-03T00:00:00.000Z,2020-09-22,2020-09-27,300.0,A,Major Loss,Ambulance,0,0,CT,Manchester,10,0,Low
TXN00003072,A00009232,PLC00001129,AGENT00057,VNDR00214,2020-10-03T00:00:00.000Z,2020-09-25,2020-09-28,600.0,A,Minor Loss,Police,0,0,OK,Midwest City,13,0,Low
TXN00003092,A00002470,PLC00008256,AGENT00787,VNDR00122,2020-10-04T00:00:00.000Z,2020-09-17,2020-09-22,24000.0,D,Total Loss,Other,0,1,DC,Washington,8,1,Medium
TXN00003120,A00006869,PLC00006431,AGENT00877,VNDR00047,2020-10-05T00:00:00.000Z,2020-10-03,2020-10-03,41000.0,A,Minor Loss,Ambulance,0,0,GA,Savannah,0,1,High
TXN00003132,A00002639,PLC00006932,AGENT00515,VNDR00211,2020-10-06T00:00:00.000Z,2020-09-27,2020-09-30,3000.0,A,Major Loss,Police,1,1,CO,Arvada,6,0,Low
TXN00003133,A00009251,PLC00004641,AGENT00212,VNDR00143,2020-10-06T00:00:00.000Z,2020-09-27,2020-09-30,300.0,D,Total Loss,Ambulance,1,0,DC,Washington,16,0,Low
TXN00003170,A00006362,PLC00007201,AGENT00422,,2020-10-07T00:00:00.000Z,2020-09-30,2020-10-02,6000.0,A,Minor Loss,Ambulance,1,1,CA,Pleasanton,0,0,Low
TXN00003195,A00008705,PLC00006225,AGENT01007,VNDR00386,2020-10-08T00:00:00.000Z,2020-09-25,2020-09-30,26000.0,A,Total Loss,Police,0,1,AK,Anchorage,10,1,Medium
TXN00003208,A00008625,PLC00008780,AGENT00077,VNDR00430,2020-10-08T00:00:00.000Z,2020-10-06,2020-10-06,3000.0,A,Total Loss,Ambulance,1,0,AL,Montgomery,16,0,Low
TXN00003215,A00007773,PLC00001239,AGENT00821,VNDR00548,2020-10-09T00:00:00.000Z,2020-09-23,2020-09-28,89000.0,A,Total Loss,None,1,1,FL,Panama City Beach,13,0,High
TXN00003239,A00009993,PLC00002056,AGENT00613,VNDR00311,2020-10-10T00:00:00.000Z,2020-09-30,2020-10-03,400.0,A,Major Loss,Police,1,1,MA,Peabody,20,0,Low
TXN00003266,A00006924,PLC00002690,AGENT01089,VNDR00503,2020-10-11T00:00:00.000Z,2020-09-26,2020-10-01,20000.0,A,Total Loss,Ambulance,1,0,TN,Nashville,14,0,Medium
TXN00003286,A00009727,PLC00000385,AGENT00837,,2020-10-12T00:00:00.000Z,2020-09-24,2020-09-29,2000.0,D,Minor Loss,None,1,0,OK,Bethany,22,0,Low
TXN00003318,A00002088,PLC00007578,AGENT00848,,2020-10-13T00:00:00.000Z,2020-10-08,2020-10-09,69000.0,A,Minor Loss,Ambulance,1,1,CA,Fairfield,22,0,High
TXN00003338,A00008667,PLC00006038,AGENT00658,VNDR00578,2020-10-14T00:00:00.000Z,2020-10-10,2020-10-11,14000.0,A,Major Loss,Ambulance,1,0,AK,Anchorage,11,0,Low
TXN00003341,A00005053,PLC00009080,AGENT00640,VNDR00119,2020-10-14T00:00:00.000Z,2020-09-29,2020-10-04,88000.0,A,Total Loss,Police,0,0,CA,,9,1,High
TXN00003344,A00004407,PLC00007647,AGENT00935,VNDR00460,2020-10-14T00:00:00.000Z,2020-10-06,2020-10-09,16000.0,A,Major Loss,Ambulance,1,1,VT,Hartford,22,0,Low
TXN00003360,A00009454,PLC00004976,AGENT00267,VNDR00251,2020-10-15T00:00:00.000Z,2020-09-27,2020-10-02,600.0,A,Major Loss,Other,1,0,VT,Barre,4,0,Low
TXN00003376,A00009227,PLC00004944,AGENT00136,,2020-10-15T00:00:00.000Z,2020-10-09,2020-10-11,100.0,A,Major Loss,Ambulance,1,1,AK,Anchorage,22,0,Low
TXN00003400,A00003718,PLC00005647,AGENT01195,VNDR00067,2020-10-16T00:00:00.000Z,2020-10-13,2020-10-13,400.0,A,Major Loss,Ambulance,1,1,FL,Panama City,23,0,Low
TXN00003434,A00003859,PLC00007766,AGENT00306,VNDR00180,2020-10-18T00:00:00.000Z,2020-10-04,2020-10-09,11000.0,A,Minor Loss,Ambulance,1,1,FL,Panama City,17,0,Low
TXN00003466,A00002234,PLC00005833,AGENT00625,VNDR00192,2020-10-19T00:00:00.000Z,2020-10-16,2020-10-16,9000.0,A,Minor Loss,Ambulance,0,0,CA,Hayward,2,0,Low
TXN00003484,A00007384,PLC00002357,AGENT00792,,2020-10-20T00:00:00.000Z,2020-10-05,2020-10-10,1000.0,A,Total Loss,Ambulance,1,1,CA,Hayward,0,0,Low
TXN00003502,A00000936,PLC00003405,AGENT01139,,2020-10-21T00:00:00.000Z,2020-10-11,2020-10-14,100.0,A,Total Loss,Police,1,1,AR,Fayetteville,17,0,Low
TXN00003529,A00008087,PLC00008028,AGENT00878,VNDR00260,2020-10-21T00:00:00.000Z,2020-10-17,2020-10-18,60000.0,A,Total Loss,Police,0,1,MA,Yarmouth,23,1,High
TXN00003530,A00000702,PLC00005231,AGENT00756,,2020-10-22T00:00:00.000Z,2020-10-15,2020-10-17,17000.0,A,Total Loss,Other,1,1,AR,Fayetteville,3,0,Medium
TXN00003531,A00009755,PLC00003622,AGENT01022,,2020-10-22T00:00:00.000Z,2020-10-13,2020-10-16,37000.0,A,Major Loss,Police,1,1,KY,Louisville,15,0,High
TXN00003535,A00002294,PLC00009245,AGENT00195,,2020-10-22T00:00:00.000Z,2020-10-03,2020-10-08,18000.0,A,Minor Loss,Ambulance,1,0,FL,Panama City Beach,9,0,Medium
TXN00003552,A00001060,PLC00003535,AGENT01169,VNDR00433,2020-10-22T00:00:00.000Z,2020-10-03,2020-10-08,4000.0,A,Total Loss,Police,1,1,KY,Louisville,11,0,Low
TXN00000015,A00005617,PLC00007011,AGENT00324,VNDR00135,2020-06-01T00:00:00.000Z,2020-05-20,2020-05-25,700.0,A,Major Loss,Police,1,1,CO,Arvada,11,0,Low
TXN00000019,A00009265,PLC00000619,AGENT00994,VNDR00107,2020-06-01T00:00:00.000Z,2020-05-27,2020-05-28,8000.0,A,Total Loss,Ambulance,0,1,MA,Fitchburg,20,1,Low
TXN00000020,A00005314,PLC00001411,AGENT00490,,2020-06-01T00:00:00.000Z,2020-05-17,2020-05-22,68000.0,A,Total Loss,None,1,1,CO,Arvada,1,0,High
TXN00000059,A00009116,PLC00007965,AGENT00824,VNDR00083,2020-06-02T00:00:00.000Z,2020-05-21,2020-05-26,300.0,A,Major Loss,Ambulance,1,1,OK,Oklahoma City,21,0,Low
TXN00000103,A00009946,PLC00002086,AGENT00198,VNDR00344,2020-06-04T00:00:00.000Z,2020-05-16,2020-05-21,7000.0,A,Total Loss,None,1,1,AL,Montgomery,8,0,Low
TXN00000142,A00004164,PLC00001559,AGENT01177,VNDR00600,2020-06-05T00:00:00.000Z,2020-05-31,2020-06-01,31000.0,A,Major Loss,None,1,1,KY,Louisville,2,0,Medium
TXN00000151,A00002079,PLC00006133,AGENT00168,VNDR00412,2020-06-06T00:00:00.000Z,2020-05-21,2020-05-26,28000.0,A,Major Loss,Police,0,1,MD,Annapolis,19,0,Medium
TXN00000169,A00003698,PLC00002245,AGENT00299,VNDR00077,2020-06-06T00:00:00.000Z,2020-05-31,2020-06-02,400.0,A,Total Loss,None,0,1,KY,Saint Matthews,18,1,Low
TXN00000176,A00006105,PLC00002434,AGENT00388,VNDR00060,2020-06-06T00:00:00.000Z,2020-05-30,2020-06-01,5000.0,A,Minor Loss,Other,0,1,KY,Louisville,15,0,Low
TXN00000182,A00009848,PLC00002656,AGENT00294,VNDR00109,2020-06-07T00:00:00.000Z,2020-06-03,2020-06-04,300.0,A,Total Loss,Ambulance,0,0,DC,Washington,16,1,Low
TXN00000189,A00003203,PLC00005113,AGENT01097,VNDR00407,2020-06-07T00:00:00.000Z,2020-06-06,2020-06-06,700.0,A,Major Loss,Ambulance,1,0,MA,New Bedford,15,0,Low
TXN00000214,A00006794,PLC00000087,AGENT00921,,2020-06-08T00:00:00.000Z,2020-05-21,2020-05-26,4000.0,A,Total Loss,Ambulance,1,1,KY,Louisville,23,0,Low
TXN00000234,A00001399,PLC00006739,AGENT00322,VNDR00430,2020-06-09T00:00:00.000Z,2020-05-21,2020-05-26,5000.0,A,Major Loss,Other,0,1,VT,Hartford,15,0,Low
TXN00000242,A00001073,PLC00005825,AGENT01011,,2020-06-09T00:00:00.000Z,2020-05-22,2020-05-27,700.0,A,Total Loss,Ambulance,1,1,CT,Manchester,7,0,Low
TXN00000274,A00008093,PLC00008826,AGENT00667,,2020-06-11T00:00:00.000Z,2020-05-29,2020-06-03,12000.0,A,Total Loss,Ambulance,1,1,CO,Arvada,23,0,Low
TXN00000278,A00002775,PLC00003563,AGENT00843,,2020-06-11T00:00:00.000Z,2020-05-23,2020-05-28,700.0,A,Total Loss,Ambulance,1,1,AZ,Glendale,6,0,Low
TXN00000285,A00002781,PLC00007234,AGENT01109,,2020-06-11T00:00:00.000Z,2020-06-07,2020-06-08,36000.0,A,Minor Loss,Police,1,1,GA,Savannah,10,0,High
TXN00000289,A00008184,PLC00002080,AGENT00719,,2020-06-11T00:00:00.000Z,2020-06-02,2020-06-05,400.0,A,Minor Loss,Ambulance,1,0,CO,Arvada,15,0,Low
TXN00000323,A00000952,PLC00006374,AGENT01178,VNDR00553,2020-06-13T00:00:00.000Z,2020-05-27,2020-06-01,19000.0,A,Total Loss,Other,1,1,AZ,Glendale,20,0,Medium
TXN00000325,A00007698,PLC00006394,AGENT00643,VNDR00373,2020-06-13T00:00:00.000Z,2020-05-27,2020-06-01,6000.0,A,Major Loss,Other,0,0,AR,Fayetteville,12,0,Low
TXN00000361,A00008500,PLC00002970,AGENT00577,VNDR00109,2020-06-14T00:00:00.000Z,2020-06-06,2020-06-09,5000.0,A,Total Loss,Ambulance,0,1,AL,Montgomery,6,1,Low
TXN00000366,A00005678,PLC00006346,AGENT00159,VNDR00443,2020-06-14T00:00:00.000Z,2020-06-10,2020-06-11,25000.0,A,Total Loss,None,1,1,GA,Thunderbolt,13,0,Medium
TXN00000376,A00009611,PLC00003604,AGENT00928,VNDR00398,2020-06-15T00:00:00.000Z,2020-05-29,2020-06-03,11000.0,A,Minor Loss,None,0,0,CA,Redding,22,0,Low
TXN00000408,A00006258,PLC00000374,AGENT00718,VNDR00417,2020-06-16T00:00:00.000Z,2020-06-05,2020-06-10,18000.0,A,Total Loss,Other,0,0,CO,Pueblo,2,1,Medium
TXN00000411,A00008554,PLC00005893,AGENT00833,VNDR00189,2020-06-16T00:00:00.000Z,2020-06-07,2020-06-10,2000.0,A,Total Loss,Ambulance,0,1,AL,Montgomery,11,1,Low
TXN00000416,A00006219,PLC00002890,AGENT00907,VNDR00209,2020-06-16T00:00:00.000Z,2020-05-27,2020-06-01,4000.0,A,Major Loss,Ambulance,1,1,TN,Nashville,22,0,Low
TXN00000424,A00002605,PLC00005682,AGENT01102,,2020-06-16T00:00:00.000Z,2020-06-04,2020-06-09,20000.0,A,Major Loss,Police,1,1,FL,Youngstown,4,0,Medium
TXN00000431,A00004658,PLC00000638,AGENT01019,,2020-06-17T00:00:00.000Z,2020-06-11,2020-06-13,1000.0,A,Minor Loss,None,1,0,MA,Watertown,9,0,Low
TXN00000438,A00007084,PLC00005907,AGENT00148,VNDR00104,2020-06-17T00:00:00.000Z,2020-06-09,2020-06-12,2000.0,A,Total Loss,Ambulance,1,1,MD,Crofton,4,0,Low
TXN00000487,A00003747,PLC00005726,AGENT00761,,2020-06-19T00:00:00.000Z,2020-05-31,2020-06-05,200.0,A,Major Loss,Police,0,1,OK,Midwest City,14,0,Low
TXN00000507,A00001179,PLC00000042,AGENT00490,VNDR00206,2020-06-19T00:00:00.000Z,2020-06-10,2020-06-13,200.0,A,Minor Loss,Ambulance,1,1,CO,Arvada,8,0,Low
TXN00000512,A00008672,PLC00000076,AGENT00586,,2020-06-20T00:00:00.000Z,2020-06-08,2020-06-13,5000.0,A,Total Loss,Police,1,1,VT,Poultney,4,0,Low
TXN00000514,A00005274,PLC00008015,AGENT00781,,2020-06-20T00:00:00.000Z,2020-06-07,2020-06-12,1000.0,A,Major Loss,Ambulance,0,1,CT,Manchester,13,0,Low
TXN00000519,A00003189,PLC00006435,AGENT00713,,2020-06-20T00:00:00.000Z,2020-06-04,2020-06-09,10000.0,A,Total Loss,Ambulance,1,0,AK,Anchorage,7,0,Low
TXN00000526,A00007123,PLC00004150,AGENT00430,,2020-06-20T00:00:00.000Z,2020-06-10,2020-06-13,32000.0,A,Total Loss,Ambulance,1,1,CT,Manchester,1,0,Medium
TXN00000530,A00009549,PLC00006576,AGENT01110,,2020-06-20T00:00:00.000Z,2020-06-17,2020-06-17,1000.0,A,Major Loss,Ambulance,1,1,CT,Manchester,23,0,Low
TXN00000547,A00003350,PLC00000103,AGENT00608,,2020-06-21T00:00:00.000Z,2020-06-02,2020-06-07,97000.0,A,Minor Loss,Ambulance,1,1,CA,Berkeley,7,0,High
TXN00000549,A00004399,PLC00008960,AGENT01154,VNDR00093,2020-06-21T00:00:00.000Z,2020-06-05,2020-06-10,600.0,A,Total Loss,None,1,1,AL,Montgomery,10,0,Low
TXN00000554,A00006232,PLC00007088,AGENT00760,VNDR00122,2020-06-21T00:00:00.000Z,2020-06-01,2020-06-06,1000.0,A,Minor Loss,Ambulance,0,0,OK,Oklahoma City,23,0,Low
TXN00000564,A00005870,PLC00007774,AGENT00375,VNDR00332,2020-06-22T00:00:00.000Z,2020-06-20,2020-06-20,2000.0,A,Major Loss,Other,0,1,MD,Crownsville,10,0,Low
TXN00000582,A00000146,PLC00007465,AGENT00746,VNDR00546,2020-06-22T00:00:00.000Z,2020-06-14,2020-06-17,3000.0,A,Major Loss,Ambulance,1,0,CT,Manchester,14,0,Low
TXN00000585,A00001493,PLC00002208,AGENT00772,VNDR00466,2020-06-22T00:00:00.000Z,2020-06-02,2020-06-07,48000.0,A,Total Loss,Police,1,1,AR,Fayetteville,2,0,High
TXN00000599,A00009277,PLC00002133,AGENT00438,VNDR00466,2020-06-23T00:00:00.000Z,2020-06-04,2020-06-09,13000.0,A,Minor Loss,None,1,1,MD,Odenton,17,0,Low
TXN00000603,A00008870,PLC00000908,AGENT00274,VNDR00348,2020-06-23T00:00:00.000Z,2020-06-19,2020-06-20,4000.0,A,Total Loss,None,1,0,MD,Annapolis,22,0,Low
TXN00000607,A00008239,PLC00003009,AGENT01188,,2020-06-23T00:00:00.000Z,2020-06-09,2020-06-14,6000.0,D,Minor Loss,Police,1,1,GA,Savannah,23,0,Low
TXN00000625,A00007563,PLC00004444,AGENT00319,,2020-06-24T00:00:00.000Z,2020-06-07,2020-06-12,12000.0,A,Minor Loss,Police,0,0,CA,Berkeley,0,0,Low
TXN00000633,A00000452,PLC00008433,AGENT00716,VNDR00115,2020-06-24T00:00:00.000Z,2020-06-19,2020-06-20,2000.0,A,Total Loss,None,1,0,TN,Nashville,6,0,Low
TXN00000658,A00001127,PLC00007588,AGENT00451,VNDR00499,2020-06-26T00:00:00.000Z,2020-06-13,2020-06-18,700.0,A,Major Loss,Other,1,1,AL,Montgomery,23,0,Low
TXN00000674,A00000960,PLC00009390,AGENT01089,VNDR00159,2020-06-26T00:00:00.000Z,2020-06-07,2020-06-12,21000.0,A,Minor Loss,Police,0,1,CT,Manchester,4,0,Medium
TXN00000676,A00006862,PLC00009499,AGENT00488,VNDR00416,2020-06-26T00:00:00.000Z,2020-06-13,2020-06-18,86000.0,A,Major Loss,Ambulance,0,1,MA,Chicopee,18,0,High
TXN00000689,A00001422,PLC00002742,AGENT00982,VNDR00425,2020-06-27T00:00:00.000Z,2020-06-12,2020-06-17,4000.0,A,Major Loss,Police,0,1,CA,Whitmore,3,0,Low
TXN00000723,A00002345,PLC00004842,AGENT00528,VNDR00193,2020-06-29T00:00:00.000Z,2020-06-26,2020-06-26,28000.0,A,Total Loss,Other,1,1,TN,Nashville,16,0,Medium
TXN00000758,A00001538,PLC00003244,AGENT00084,VNDR00564,2020-06-30T00:00:00.000Z,2020-06-28,2020-06-28,2000.0,A,Total Loss,Police,0,1,VT,Burlington,22,1,Low
TXN00000769,A00009930,PLC00001951,AGENT00222,VNDR00386,2020-06-30T00:00:00.000Z,2020-06-22,2020-06-25,5000.0,D,Minor Loss,Police,0,1,AR,Fayetteville,21,0,Low
TXN00000796,A00002564,PLC00005426,AGENT01141,VNDR00430,2020-07-02T00:00:00.000Z,2020-06-26,2020-06-28,4000.0,A,Total Loss,Ambulance,0,0,DC,Washington,3,1,Low
TXN00000829,A00009718,PLC00001329,AGENT00016,,2020-07-03T00:00:00.000Z,2020-06-24,2020-06-27,5000.0,A,Total Loss,Ambulance,0,1,TN,Nashville,21,1,Low
TXN00000862,A00009578,PLC00002588,AGENT00547,VNDR00583,2020-07-05T00:00:00.000Z,2020-06-15,2020-06-20,10000.0,A,Major Loss,Ambulance,1,1,AZ,Glendale,18,0,Low
TXN00000900,A00001327,PLC00004073,AGENT00703,,2020-07-06T00:00:00.000Z,2020-07-01,2020-07-02,300.0,A,Minor Loss,Police,0,0,FL,Panama City Beach,19,0,Low
TXN00000909,A00005646,PLC00004252,AGENT01018,,2020-07-07T00:00:00.000Z,2020-06-17,2020-06-22,2000.0,A,Major Loss,Ambulance,1,1,FL,Panama City Beach,17,0,Low
TXN00000910,A00002635,PLC00001940,AGENT00880,VNDR00319,2020-07-07T00:00:00.000Z,2020-06-28,2020-07-01,300.0,A,Minor Loss,None,0,0,CA,King City,18,0,Low
TXN00000937,A00005620,PLC00002132,AGENT00230,VNDR00222,2020-07-08T00:00:00.000Z,2020-06-23,2020-06-28,3000.0,A,Minor Loss,Ambulance,0,0,CA,Oakland,13,0,Low
TXN00000979,A00009148,PLC00008662,AGENT00128,VNDR00283,2020-07-09T00:00:00.000Z,2020-07-07,2020-07-07,600.0,A,Major Loss,Ambulance,1,0,KY,Louisville,19,0,Low
TXN00000990,A00002893,PLC00005368,AGENT01110,VNDR00492,2020-07-10T00:00:00.000Z,2020-07-06,2020-07-07,7000.0,A,Total Loss,None,0,1,AL,Montgomery,12,1,Low
